,text,label
2662,"Nahi yaar yeh shilpa ji ghar main mummy bana diya tha sabne toh maine ek example dediya. Chahata tha ki aap chup hojaye Priyank ke baare main aur bura mat bolo, mujhe pasand haina woh isiliye, dil ka achha ladka hai usse hate bhi toh kar paa raha. chalo chhodo aap usko bura bolo",0
2663,Veed no. Waisay hi itna hate barh gaya hai.,0
2665,Sir ji I am sure chillane se kuchh valid nahi ho jata but I am more sure ki solid argument dene se bhi kuchh nahi hai..jinko jisko support karna hta hai wo karte hain..Yezidi women ke rape ke kitne solid argument chahiye..poori duniya me bataiye kitne powrful log saath hain.,0
2666,Sanbhu Kya haal hai jo apni bhahen ka rape karta tha us jurm ko chupane ke liye ek 55 saal ke bujurg ko piche se chura bokh ke maar diya tha,0
2667,"O je rail mein to mumkin hi nahi hai rape karna....3 dafa main nay koshish ki lekin nakam raha---- @KhSaad_Rafique, Railway Ministerhttps://twitter.com/ChotaKaptan/status/954568300054437888 …",0
2668,• wo rape nahi karti,0
2674,In one Tweet I can See Difference between Hinduvta  and Hinduism No wonder jiski dp lagae Usne Tu dead women ka rape Karne ko Bola Tha shakha ki Paidaesh Tujh Jaise Hindu Subah Durga sarswati pujte Hain air Raat Tak kisi dusri Nari ka rape Kar chuke hotel Hain,0
2676,"han wo suit karta hai k bachiyo ka rape hota jay,log mary,ye corupt kuch na kary,dr Aliya boli to suit nai krta ap ko?",0
2678,ranveer singh ne rape kar dia isliye,0
2680,Are mc kya cong shashan me rape nahi hota tha,0
2683,@narendramodi g capital punishment for rapist ?? Ya Abhi aur rape hone ka intezaar karegi sarkar??,0
2685,Kash ek picture muhhamad pr bhi bn Jaye...usne apne samne Jewish mahilao Ka rape kraya tha..kyuki ye allah Ka adesh tha...quran me bhi likha h...issh pr film bnni chahiye....,0
2686,Don't worry I also love her kebal Shilpa kuchh jada pasand hai or kuchh nahi koi hate nahi karta shubhangi ko,0
2690,Jra haryana rape case pr bhi kuchh boliye,0
2691,Anyway aap kro jai meem jai bheem ka nara buland..  Aisa hi jogendra nath mandal ne kiya tha 1947 me.. Brahmin aapko tu b khde to manuwad najar aa jata h..  Muslim chun chun k maar rhe h rape b ker dete h to aapko bhaichara njr aata h..  Jio bahadur jio,0
2692,Aaj akhil ko rape ki baat bhi bata di. Dil p ek bojh tha halka ho gaya hai,0
2693,Rape ka matlab rape hai chahe vo kisi bhi age ki ho please age ki divar na khadi Karen.,0
2695,*make* jalannya hate hate #PEANTERIN,0
2697,Par 18 saal se kam ka ladka rape kare toh faasi nahi milegi,0
2700,@mlkhattar 12saal se kam wali ka rape kroge toh fansi.Good,0
2701,Toh 12 saal se upr wali kisi ki maa beti nhi hai ya unko rape ho koi fark ni?,0
2703,@NimraSohail06 hate humari larki tu Batman hai,0
2705,"Kaabil Ka rape Jo hua,uska yaadein abhi am taaza hai beechara eesliye roraha hai.aur krish4 ki bhi bayenge koi na koi.ab yeh direct retire hoga.",0
2706,@jawaharyadavbjp sir ye 12 saal kya hota rape ki saja keval faasi ab wo kisi b age ki ladki kyu na ho.,0
2709,Bhaiyuuuuuuuuuu.....tumhe kuch pta bhi h ki nhi......hamare yha savan or sakrat jrur diye hate h.. or tum bhul gye hmesa ki trh... pic.twitter.com/xPglR5okEw,0
2710,"Wo peecha nhi krti, wo rape nhi krti, wo yaktarfa mohabbat m qatal nhi krti",0
2711,adhay loog wahan hate mail bhejtay hain,0
2714,Ek hi rastaa hai reppist ke saat jo Saudi Arabia me hota hai yaha per b karo yakeen mano phir koi rape nahi hogaa,0
2716,tere ma ka bhosada sorry sache dil se duwa tere ghar ki aurat behen ka rape hojaye nange nach dikho or tu apne ka 20rs mein dena ka kaam karega,0
2717,6 din Mai 8 badi gang rape jis Mai se 1.5 ki student thi 2.10 ki student 3.12 ki student thi,0
2718,Jab tak rape ki saza fansi nahi hogi tab tak kanoon ka khauf nahi hoga.Sakht kanoon kyon nahi ban raha hai ye bhi sochne wali baat hai.,0
2719,Apne hate thoda kum karwaana,0
2721,Yogi g kuch toh bolo itne rape UP ho rahe . Kya yahin vikas hai ? https://twitter.com/IndianExpress/status/954635538518061057 …,0
2722,"Sir ji yeh sab toh tik hai but #Haryana rape ke baad ""Garv'!!!! @mlkhattar",0
2723,@Madeeha_Naqvi kasur Punjab me rape cases me jali police muqablon me masom nojwanon ko maarna idher be koi bolay ga?http://www.bbc.com/news/world-asia-42742980 …,0
2724,Dekhti hu kab tak hate karti hai,0
2725,chup hojao..hate nai sikaty,0
2731,Are m not her PA or advocate .. menu ki lena .. karo hate   starting me meko bhi acchi nhi lagti thi .. phir lagne lag gayi .. aur fav ho gayi,0
2734,iss desh me rape to kar sakte hai lekin rapist ko thappad nahi maar sakte...,0
2736,Jis chutiye ka bhai hi rape ka criminal case khel rha hai...Wo kvi v against hi rahega.,0
2737,Des me kitne rape hote hai?Kya kabhi rajput ne talvar nikalkar rajput Sharma nibhaya?,0
2739,Bhai HT padho...Gang ka bhanda fod hua hai...fake rape ki report karke vasooli karne vaale...5 cases the,0
2740,"Kya Zainab baby k rape se sare Paki  rapist ho gye hai,  gal ker di pyi  hai",0
2742,Grammar nazi to vo hona chahiye na jise grammar se hi hate ho? Correct karne ka habbit wale ko to allied forces kehna chahiye ?,0
2744,Jo hai hi ni awein usko le k dimagh khate hain,0
2745,"Jab Bhartiya Mari ki Asmita roj rapists dwara tar tar hoti hai, tab apki raksha karne ki kshamta Kahan Chali jati hai. Sabse jyada rape Rajasthan me hote hain. Aaj ki dekhiye,Hazar saal purani kahaniyon se Prerna leejiye.",0
2746,"Sir, 'love–hate relationship' ke bare mein aap ka kya vichar hai? pic.twitter.com/2k7qp2g2AF",0
2747,"Tamasha, jaane tuu yaa jaane naa, I hate luv stories, bachna ae haseeno",0
2748,Sanghis will rape Bharath Mata !!,0
2749,Main to wish karta hoon ki Sonu Ke Titu ki Sweety aur Aiyaari iss Canadian bhagode ka rape kar de,0
2751,"Bhai. Humne bas aik martaba terrorism sponsor kiya hai. Woh bhi Sri Lanka mein. Mai khud openly ye keh raha hun. LTTE ko humne support kiya, aur humne uski keemat chukai. Terrorists waisay hi hote.",0
2753,jo delhane ka wo dekhate nii h. hindu muslim ka debate dekha krr logon k andr nafrat ke aag jla rahe ho. aisa kuch nii dekhao ge jis se hindu Muslims aaps m ek ho jaye. blke kese alg krna h wo zaroor dekhao ge,0
2754,https://twitter.com/taran_adarsh/status/769156955655069696 … Papa boy ka rape kiya tha yaad hai,0
2755,Ha...donone bhi hritik ki maarliek ne Mohenjo-Daro k sath aur ek ne kaabil k sath rape kiya,0
2758,Women rape murder or gorakpur hospital children death par bhi bol do adityanath,0
2759,"Yeh shehla rashid aur uske tweets ke niche hate comments karne wale, dono kuchh zyada hi kar rahe hai.",0
2760,"@AjazkhanActor @mohitkamboj_bjp rape huwa kuch nhi bola, hatya hui kuch nhi, bacche mare kuch nhii dange karwae kuch nhi #IStandWithAjazKhan",0
2761,Jhooti rape nahi howa hai.... Allah ka khof karo,0
2762,Ab rahi baat cousin se shaadi krne ki toh km se km hm shadi karte hain unse jo blood relation me nahi hain.. Tumhari tarah thodi ki apni ma bahan ka bhi rape kr do... Jyada gyan ho agar toh jaake apne babaon ko bhi do.. Asaram.. Nityanad.. Etc,0
2765,"wo picha nai krti, wo rape nai karti, wo yaktarfa mohabbat me qatal nai krti",0
2769,rape krne wala agar 14 ya 14 se zyada hai to islami kanoon q nhi?,0
2770,twitter hate hai bhai..aapko bhi pata hai..trolling sab taraf se hoti hai..so no issues..,0
2774,Same here he is the reason to watch BB but I can't hate him. Because ladai unhi se karte hain jinki baaton ka humein asar ho and he is not opportunist aisa hota toh woh hamesa vikas ko hi follow karta apna stand nahi leta. Vikas kaisa dost hai dost bolta hai aur bracelet bhi toda,0
2775,712 se muslim Bharat me jihadi terrorism  kar rahe hai.,0
2776,Kahin inke uksanesehi nahi huye rape aur murder,0
2777,Ab pata chala pakistan mien bomb blast terrorism sab kuch hakomat k log khud kerte hai. Jaise Rao Anwar,0
2781,Kya chahate ho @VasundharaBJP @BJP4India Abh bata he do.. . @UN @rashtrapatibhvn @Shehla_Rashid @ShashiTharoor @OmarAbdullah @SushmaSwaraj @pbhushan1 @ndtv @CNNnews18 @AJEnglish #Murder #Rajasthan @kavita_krishnan @Priya_Menonhttps://twitter.com/bprerna/status/954563116813107200 …,0
2782,Milke jab chhora chhori ki masti thodi thodi bas pyaar ka naam na lena I hate love story,0
2784,Par uske bad to kisi ki hate ka bhi koi faida nhi hoga,0
2785,aur awaam apni betiyan rape karwanay ka intezaar karay? Yehi matlab hai na aapka?,0
2786,Bhai tu dekh sabse pehle and now dont hate shilpa @TheRealityShows,0
2787,Jab ek banda positive tweets krega toh apne aap sab positivity fail jaayegi... So ab haters jitna bhi Hume hate kre ya bura tweet kre hum shilpa ki tarah sab sehan karege..,0
2790,Sambit patra jese paaltu kutto ke liye ek ms agar modi inki maa ka rape bhi karde to ye kahenge inki maa ka chracter kharab hai modi sahi he,0
2792,@lostboy54 ka jaadu dekho sab ke sir pe chadh kar bol raha hai shilpa fans jinda laas ban gaye hoge ye pic dekh kar   vikuu tum ne sahi kaha tha itna pyar dunga sab ko ki hate Karna bhul jaayege bilkul sahi kahe the aap Gupta ji aap ke pyar ka jaadu sab pe chadh raha hai  https://twitter.com/manaliee1/status/954446257228980224 …,0
2796,Bomb banane or terrorism failane ke alawa sab pata hai..,0
2798,aapke tarah hate nahi karte hai hum #shilpa shinde so called maa bakwaas,0
2800,"Kruti yeh log nahi samjenge...U don't even know Yeh log Shilpa ke liye kaun c Language use karte Hain...Yeh Puneesh aur Shilpa ko le ke Comments karte Hain...They hate Shilpa Sooo much, They can stoop so low to degrade Shilpa",0
2802,"I hate the song ""Swag se karenge sabka swagat"" coz sirf pan parag se hi swagat karte hai yaar.",0
2803,I love bjp or modi par usse bhi jyada hate Vasundhara,0
2806,"Sirji yuvano ko 2 carore jobs, kishano ko dabal daam or ladkio par ho rahe rape ke baare me bhi davos me bolonge????",0
2808,Lions of Kasur ke baray mein bhi tweet karain jo bachchon ko rape aur video ker ke dhanda kartay hain. Aur Jin ko Punjab Police aur Rana Sanaullah openly protect kertay hain! #LionsOfHaripur,0
2810,"Oh,kayi seniko ke sahid hone per Modi, bachhe Marne per yogi, nabaliko se rape per khatter se Bola must go?",0
2811,Oh maadarchod ke bachey praful naukar. How is Modi hate Anti India? Rundi ke bachey,0
2812,Hum Nepali k hate kare k naikhi kahat.hum apan bhasa k aage badhawe k kahatani. We have to show what we are we don't need to be fake. Dhanyabaad,0
2813,Bajye police ka nizam sahi kerne k ye duck rape ka lesson shamil kerna chahri hai bajye insaf ka mehakma sahi kere behayahi ko rokne k iqdam kare ye orat sex ki taleem dena chah rahi hai,0
2814,Gabbar: Aaj meine Basanti ko nahate waqt dekha...,0
2816,Mai to sabhi se aagrah karunga koi bhi rape ka sikayat police se na kare nahi to barbad ho jayega policewale ulta case me fasa denge,0
2817,Muslim  rape bhi kare to rape hui ladki femi nazi ban jati hai.,0
2819,Koi kaise kkhh ko hate Kar sakta h..... Maine 50 times dekhi hogi..... Dialogue bhi yaad hai....,0
2820,"aur vaise bhi srk ne aisa kuch kia nai hai jo tum usko hate karo selfmade star hai vo .,respect karo",0
2821,Are Maine toh isko video bhi bhji hai. Baluch girl ki jisme unki police rape krr rahe hai. Woh bhi youtube se le kar.,0
2822,"ek rapist MLA ka naam bata do jo AAP mein hai, aur haan sandip kumar ka naam lene se pehle rape aur consensual sex mein difference pata kar lena aur ye bhi ki usko party se nikal diya gaya h  nihalchand bjp mein barkarar hai abhi tak.",0
2825,Jnab bat ka rona rohain hain k kb tak ye racisim chalyga .....q in logo ko apny ap se door raka hain .....jb tak in logo ko hum gallein nhi lagayengy us waqt pak se terrorism khatam nhi hoge...,0
2826,I can't .. pyaar karna sab sikha dete hai ..magar us pyaar se dur kaise jaya jata hai ye koi nhi sikhata  Don't hate her,0
2829,Masla janab society hai... Is society ki approach aur mentality ka masla hai... Yeh poochna ke bachoun ka rape karnay waalay kaun log hai? Janab Woh isi society ka hissa hai aur yahan yeh normalize kiya ja Chuka hai #Pakistan #Pedophiliapic.twitter.com/6bunGIC9AV,0
2833,Abbe isse koi maaro bc ko. Agr itni hi fikar h to UP m jo itne rape cases huye unhe rokne k liye kuch q ni krta,0
2835,Bt acche se hour karo to dekhoge Shilpa bura Insan nehi....bohot hi acchi he...hate Ko dur krke Zara   mn ke ankho se dekhoge to pehechan paoge..by the way ap vi acchi ho...god bless you dost..,0
2836,Waah adi kaal se rape ki ghatnaye hoti arahi uai yeh bhool gaye early vedic kaal mie mahilao ko smanta ka adhikar tha jab santan dharam ki neev rakhi gayi..,0
2837,"Bhai jab govt koshish kar rahi h terrorists ko ek ek kar ke allah aur promised 72 hoors ke paas bheja ja rha h tab aap jaise log hi khoon ke aansu bahate ho aur BUUURHAAN ka maatam manate ho. Aap sirf kps ke liye lip service kar sakte ho, brownie points ke liye govt ko koste ho.",0
2839,"Sardana Ji Haryana me aye din rape ho rahe hai.Yaha bahu,batia surkhshit nahi hai .Aap  ko Delhi ka raita dikh gaya.",0
2842,People don’t love Shilpa as much as they hate hina. Tu laga reh !,0
2843,Chor bhi achay thay larki ko mara nahi India hota to larki ka rape he kar detay,0
2846,"Sir agar rape rokana hi toh sabse accha tarika hi, ki humare desh ke ladki ko Khud apna raksha Karna hoga. Ek bate batain ladki kabhi bhi-",0
2848,Ek choti bachi jo gita je shlok pade uss se darr gaye aur rape threats aur gali dene lag gaye tum jaise jihadi... Ek bacchi se hi gaand faat gayi.... Yeh to Israel ke PM hai.... Samne aye to moot dega,0
2850,Mujhy aksar log mohabbat kaha krtay hain.. tht mean u hate me,0
2852,Kon zimmedar in rape or murder cases ka,0
2853,Had hain aap b kia hakomat kisi ki brain wash kr rai hai k rape kro??,0
2854,bahir baith kar ap ko andaza nahi ho ga zara qasoor shehr ja kar rape hone wale 250 bachon se aur un ki families se milen zainab k qatil ka ap ko bhi pata chal jaye ga aur thoo thoo karen ge ap apni n leage per,0
2856,"Bat krni aati nai,aajati hai,duaro KO bolne. Phle khud k greban me.jhank k dekh khud ki chez kitna ziada bolti. Ap log to tameez e bhul hate ho jaise hina Ne apka qatl krdia ho ufffff....",0
2859,Konsa desh chahta h rape suicide ho,0
2860,Desh main dinodin badhti rape ki ghatnao par aapka niranatar maun aapki is baat par prashnachinha lagata hai sir.,0
2862,Fasi Ku deni chaheye es darinde ko mai bhej raha hu video es muse par bhakto k mumh band ho hate hai pic.twitter.com/YMxzam5twH,0
2867,Dohti walay terrorist nahi hotay  Sirf rape kertay hai,0
2868,"haryana or baki jagah me jab rape incidents badh rahe hai ,, sudhir modi z ko baata raha hai-aap social media par kitne popular ho.. #ModiOnZee",0
2869,Desh mein 100% rape bhagwe log Matlab hindu Kar rahe hai sanbhu laal regar urf suvar apni bhahen ka balatakar karta hai Aur hame bol rahe ho Mahila ki ijjat Ka koi nhi lage raho balatakari bhagwi hindu boy,0
2872,"Bas na Yar even vikas k interview me usko arshi, Shilpa aur Priyank ka kuch karne bola tha par usne aisa majk nai banaya tha I don't want to hate u mat do muje aur reasons Shilpa plz stop dis acha nai lagta Yar apne idol ka majak bante dekh",0
2873,Haa ye sahi hai.. hate you se to acha hai,0
2874,Tabhi toh tum jaiso ka rape ho jaata hai aur phir candle march nikal kar naatak karti ho...,0
2875,Bhaag koi rape ka case khuul jayega,0
2876,"Karnataka me chunav ki taiyari kr rhe h modi ji or inke neta whi ki piditaa k sath rape krne ki koshish krte pakde gye ""shame bjp shame"" pic.twitter.com/42y83jV1D8",0
2880,cheema sab agar koi police wala with police uniform kisi ka rape kar raha ho to us ko agar koi b ek banda roke ya gali b de to kaya us bandy pe police ke kaam me rokawat ka parcha hona chahiye ..........'?,0
2882,"Bo jeet gai itana hate mat kar koi fayda nahi hai ha ha , tune dil se virus ko gift nahi diya tabi huya aisa",0
2883,Ars ye kya hai.. kucb or nai hai kya.. bar bar hate you . Kuch or bol do,0
2884,Hai isliye use koi farq nahi padta jab use koi chodega tab hi toh use pataa chalega sid ka mahira kat ka pain dirty both of you alia rk hate shit people inko koi film bhi nahi de toh sahi rahega ghar pe hi rahi mark Dino pause ki kami bhi nahi hai ji love ghar Badhke,0
2885,Par boht saary logon ne kahan bus krdo hate na phelao..,0
2886,Haryana Mai v 24 hours Mai 3 bade gang rape 3 city panipat khurukstra faridabad,0
2888,Sirf bologe ya karoge bhi..... Padmavati issue pe bolo..... Ohh kaise bologe BJP me lafda chalu hai Smriti irani Bollywood ke taraf se aur unpad CM karni sena ke taraf se aur uske upar se badhte rape pata nahi kya hoga...... Kuch karo aap PM ho desh ke,0
2889,"Talent ko svi ijjat krte , aur perfect to koi nhi, kch to sb me galat rhta hi hai, par hate bhut bada word h use krne se pahle sochna chahiye",0
2894,khatam ho gya abb...... hiten bhai ko hate karte ho toh comment hi mat karo,0
2895,Kal ka debate dekha aapka kaise karni sena ke log ne aapko dalal aur bjp ke speaker ne anchor terrorism kaha bahut bura laga ye dekh kar ki kaise satta pe baithe log kursi ke nasha me choor hai.,0
2896,Jitna tu Ny Apna rape krwaya hai zehar dal ly burger mai Aur Kha Ja https://twitter.com/damndaniyel/status/954400887820242945 …,0
2897,jitn chahe aap hate kijiye vikas ko @ShindeShilpaS  ..As @lostboy54  said log o ko jisme khusi mile o kare,0
2898,apney bachon ki hiffazet kero ye bhi ibbadet hey  apney bachon ko quran perhney madersey ya mulla  k pass nahen bhajokoiey bacha rape nahen hoga,0
2899,"Yeah.  ""Hum jindagi ma kabhi terrorism nahi kiye. Maa kasam. CIA ko poocchh lee jiye.""",0
2901,Kash ek film k lie na ladkar....is desh ki betio k lada ho to syd rape band ho jae....or humari sister b bina dar k ghum sake...,0
2902,Ain hate? Hum kisi ko hate nahi karta,0
2903,"koi data nhi rkha aap nai unemploymet, job, gareebi, rape et.",0
2904,Love muslims hate islam as an ideology,0
2906,#modionzee @desdrohi bayan dene par aur social use karne par aur rape ka saza fasi hona chaiye Rastrahith sarvopari,0
2908,But yar ppata nahi maine bahot try kiya but Priyank ko hate nahi kar payi,0
2912,U r a part of Godi media buddy.... Sirf jhoot bolte raho aur haram ka khate raho..... Le k duba do India ko..... Sirf logo k dilo me nafrat ka zeher bharte raho aur Hindu ne kya kia Muslim ne kya kia isi me zindagi guzar do.... Doob maro nadi me kood k... Desh ko mat dubao bhakt.,0
